RequestID,RequestDateKey,ClosedDateKey,ClientID,AdvisorID,EmployerID,RequestType,Touchpoint,Severity,SLA_Days,ActualDays,ResolutionStatus,CSAT
REQ246797287177,20240803,,CLT326055270,ADV0462046,EMP78927543,Plan Setup,Chat,Low,7,,Escalated,
REQ558124161272,20240314,,CLT819449118,ADV6966898,EMP69514066,Coverage Question,Email,Low,2,,Pending,
REQ659571721246,20241003,20241006,CLT534901063,,,Coverage Question,Email,Medium,2,3,Resolved,
REQ410085919184,20230215,,CLT773972875,ADV9718250,EMP13371321,Advisor Support,Call Centre,Low,2,,Escalated,
REQ153970210678,20231205,20231206,CLT059855806,,,Claim Inquiry,Client Portal/App,Low,2,1,Resolved,5
REQ834722964765,20251118,20251119,CLT143184663,ADV3273676,EMP67713440,Claim Inquiry,Client Portal/App,Low,2,1,Resolved,5
REQ686687155114,20230804,,CLT043157586,ADV3414672,EMP44018377,Beneficiary Update,Chat,Low,5,,Pending,
REQ554283451765,20250908,20250909,CLT811177116,,,Coverage Question,Advisor Portal,Low,2,1,Resolved,5
REQ888472484144,20230121,20230122,CLT298995724,ADV1283076,,Claim Inquiry,Chat,Low,2,1,Resolved,4
REQ248626310800,20231128,20231208,CLT883193774,ADV5483576,EMP88826615,Appeal,Client Portal/App,Low,10,10,Resolved,4
REQ716863970894,20240623,20240623,CLT400007592,ADV4590285,EMP32538935,Coverage Question,Call Centre,Low,2,0,Resolved,
REQ321254360197,20230827,20230829,CLT439494557,ADV4355340,,Claim Inquiry,Advisor Portal,Medium,2,2,Resolved,4
REQ204011791684,20230311,20230311,CLT770866385,ADV8268494,,Coverage Question,Client Portal/App,Low,2,0,Resolved,4
REQ807208629903,20231116,20231117,CLT176655208,ADV5676366,EMP24644915,Address Change,Call Centre,Low,3,1,Resolved,
REQ999569855459,20250504,20250516,CLT917048977,ADV0952669,,Appeal,Advisor Portal,Low,10,12,Resolved,4
REQ204479249850,20250426,20250430,CLT429843110,ADV7284447,EMP72724039,Advisor Support,Client Portal/App,Medium,2,4,Resolved,
REQ923396538975,20230821,20230821,CLT896687548,ADV7984705,EMP31190396,Coverage Question,Client Portal/App,Medium,2,0,Resolved,
REQ768748873800,20230315,,CLT491724483,,EMP60553980,Coverage Question,Client Portal/App,Medium,2,,Pending,
REQ373596214807,20241126,20241126,CLT655152065,ADV0904734,EMP78429434,Advisor Support,Call Centre,Low,2,0,Resolved,4
REQ666365790771,20250123,20250127,CLT201610671,,EMP52994055,Beneficiary Update,Chat,Low,5,4,Resolved,
REQ614147873371,20251216,20251218,CLT659720487,,,Address Change,Client Portal/App,Low,3,2,Resolved,4
REQ418573430880,20230524,20230526,CLT263995509,ADV4868772,EMP62335373,Beneficiary Update,Call Centre,Low,5,2,Resolved,4
REQ489226968990,20230122,20230123,CLT147351793,ADV4567234,,Payment Issue,Client Portal/App,Medium,2,1,Resolved,
REQ122919047762,20230203,20230204,CLT244192468,ADV9777492,,Advisor Support,Client Portal/App,Medium,2,1,Resolved,4
REQ320564537406,20240617,20240620,CLT486207306,ADV4837422,EMP39682802,Claim Inquiry,Client Portal/App,High,2,3,Resolved,
REQ982356538114,20240502,20240506,CLT103002468,,,Advisor Support,Call Centre,High,2,4,Resolved,4
REQ987884237106,20250102,20250105,CLT929052815,ADV7206109,EMP00491472,Payment Issue,Chat,Low,2,3,Resolved,
REQ449209816338,20251101,,CLT693834201,ADV2978816,EMP41507011,Payment Issue,Email,Low,2,,Escalated,
REQ106607912496,20250403,20250406,CLT309821888,,EMP90429735,Beneficiary Update,Chat,Low,5,3,Resolved,5
REQ750082367263,20251211,20251213,CLT349950210,ADV5202250,EMP73855148,Claim Inquiry,Client Portal/App,High,2,2,Resolved,
REQ678903470833,20230425,,CLT741281574,,,Address Change,Call Centre,Medium,3,,Escalated,
REQ987177263440,20230910,20230914,CLT307170928,,,Advisor Support,Chat,Low,2,4,Resolved,
REQ215929754206,20230903,20230910,CLT376071115,,,Plan Setup,Call Centre,Low,7,7,Resolved,3
REQ047625560153,20241122,20241129,CLT023916373,ADV9550208,,Plan Setup,Client Portal/App,Medium,7,7,Resolved,4
REQ730189545534,20250424,20250429,CLT381000731,ADV9066504,EMP86661725,Claim Inquiry,Email,Low,2,5,Resolved,
REQ171091118760,20250906,,CLT729422816,ADV3780064,,Address Change,Chat,Medium,3,,Escalated,
REQ914989728956,20230423,20230426,CLT051457815,ADV0818108,EMP53765775,Address Change,Call Centre,High,3,3,Resolved,
REQ191195560310,20230402,20230405,CLT334676184,,,Advisor Support,Call Centre,Medium,2,3,Resolved,4
REQ404727057003,20241227,,CLT081882478,,EMP07608097,Password Reset,Email,Low,1,,Pending,
REQ116082446008,20231116,20231116,CLT264966625,,EMP54514210,Password Reset,Chat,Low,1,0,Resolved,
REQ446985093747,20241227,20241229,CLT715516286,ADV5706657,,Claim Inquiry,Call Centre,Medium,2,2,Resolved,4
REQ986898291635,20231014,20231016,CLT731777083,,,Address Change,Client Portal/App,Low,3,2,Resolved,
REQ562733182516,20250425,20250425,CLT831597854,,EMP52372557,Advisor Support,Call Centre,Low,2,0,Resolved,
REQ089768217125,20240226,20240226,CLT380737091,ADV5800037,EMP97081762,Payment Issue,Client Portal/App,Low,2,0,Resolved,
REQ772612537731,20250313,20250315,CLT602412443,,EMP63808073,Password Reset,Call Centre,Low,1,2,Resolved,5
REQ720790930211,20240413,20240414,CLT319217105,,,Address Change,Call Centre,Low,3,1,Resolved,4
REQ153070507286,20250913,,CLT954278980,,EMP09547317,Appeal,Email,Medium,10,,Pending,
REQ102977223109,20230811,,CLT136149266,ADV2223003,EMP17133085,Appeal,Chat,Medium,10,,Escalated,
REQ542693186056,20250415,20250416,CLT796858306,ADV1740281,EMP21161052,Claim Inquiry,Client Portal/App,Medium,2,1,Resolved,5
REQ355127682142,20240622,20240625,CLT493654421,,,Coverage Question,Call Centre,Low,2,3,Resolved,4
REQ722439915417,20230722,,CLT093777209,,EMP34850044,Claim Inquiry,Call Centre,Low,2,,Escalated,
REQ003455788104,20250703,20250703,CLT513259765,ADV2807406,EMP08838788,Claim Inquiry,Call Centre,Low,2,0,Resolved,3
REQ635854606481,20251225,20251231,CLT506314497,ADV2980924,,Address Change,Call Centre,High,3,6,Resolved,
REQ753430975972,20240404,20240404,CLT733901767,,,Coverage Question,Advisor Portal,Low,2,0,Resolved,
REQ885704204065,20250327,,CLT659720487,,,Password Reset,Chat,Low,1,,Escalated,
REQ483917056373,20240309,20240312,CLT563903094,,EMP75098573,Claim Inquiry,Email,Low,2,3,Resolved,4
REQ450836036793,20250205,,CLT560950816,,EMP30716787,Coverage Question,Call Centre,Medium,2,,Pending,
REQ501645174425,20250821,20250823,CLT558145926,ADV4508608,EMP94907522,Address Change,Client Portal/App,Low,3,2,Resolved,
REQ014484313134,20231004,20231013,CLT059301797,,,Appeal,Call Centre,Low,10,9,Resolved,
REQ176762719722,20231002,20231002,CLT280110228,ADV9611738,EMP22123738,Claim Inquiry,Call Centre,Low,2,0,Resolved,4
REQ702886291181,20230320,20230322,CLT901877246,ADV6265141,,Coverage Question,Email,Low,2,2,Resolved,
REQ236181983296,20240622,20240626,CLT103154498,ADV3207388,EMP19877503,Password Reset,Call Centre,Medium,1,4,Resolved,
REQ973325597711,20241122,20241123,CLT604348963,,,Claim Inquiry,Call Centre,High,2,1,Resolved,
REQ222224607422,20250313,20250314,CLT478077203,,EMP51769739,Advisor Support,Client Portal/App,Low,2,1,Resolved,
REQ126876023402,20250321,20250323,CLT001406178,ADV5801806,,Claim Inquiry,Client Portal/App,Medium,2,2,Resolved,
REQ375055608806,20230304,,CLT282961408,,,Payment Issue,Client Portal/App,Medium,2,,Pending,
REQ677105312391,20241002,20241005,CLT224448631,ADV9316710,EMP00228886,Claim Inquiry,Advisor Portal,Low,2,3,Resolved,
REQ033166544842,20230511,20230512,CLT621172146,,EMP76987624,Password Reset,Client Portal/App,Low,1,1,Resolved,
REQ593154502639,20251207,20251210,CLT977739805,ADV6610177,EMP90073544,Address Change,Chat,Low,3,3,Resolved,
REQ830870367110,20250105,20250108,CLT902688121,ADV1981475,EMP98729611,Payment Issue,Advisor Portal,Low,2,3,Resolved,5
REQ959390419634,20240222,,CLT964533083,ADV0110156,,Coverage Question,Advisor Portal,High,2,,Escalated,
REQ919394388616,20230805,,CLT656983331,ADV2098858,EMP99952889,Coverage Question,Call Centre,Medium,2,,Escalated,
REQ500682613494,20230724,20230725,CLT042047508,ADV6821408,EMP35045382,Payment Issue,Chat,Low,2,1,Resolved,4
REQ356957374303,20240105,20240108,CLT119290999,,,Address Change,Client Portal/App,Low,3,3,Resolved,
REQ736106719757,20241108,,CLT447359073,,EMP01764712,Advisor Support,Call Centre,Low,2,,Escalated,
REQ779637549690,20230915,20230917,CLT380981559,ADV4724778,,Password Reset,Email,Medium,1,2,Resolved,5
REQ724509928261,20230121,,CLT333852108,,,Address Change,Client Portal/App,Low,3,,Escalated,
REQ441627057168,20251102,20251102,CLT972340708,ADV6801368,EMP84666210,Coverage Question,Advisor Portal,Medium,2,0,Resolved,2
REQ498079281524,20250621,20250622,CLT859457757,ADV7303769,,Password Reset,Call Centre,Low,1,1,Resolved,4
REQ342039145424,20230515,20230518,CLT299399931,,,Payment Issue,Client Portal/App,Low,2,3,Resolved,4
REQ660173162215,20241118,20241121,CLT374702790,ADV8588843,EMP80900470,Address Change,Call Centre,Medium,3,3,Resolved,5
REQ487418120753,20240723,20240725,CLT924826090,,,Advisor Support,Call Centre,Medium,2,2,Resolved,4
REQ313343877144,20230320,,CLT576164166,ADV8817348,,Claim Inquiry,Advisor Portal,Low,2,,Pending,
REQ242570065217,20240708,,CLT970829776,ADV0717784,EMP18594269,Address Change,Client Portal/App,Low,3,,Pending,
REQ578181948072,20231021,20231024,CLT954323753,,EMP23131070,Advisor Support,Call Centre,Medium,2,3,Resolved,3
REQ826151713727,20230528,20230602,CLT128910895,ADV2241859,EMP35045382,Claim Inquiry,Chat,Medium,2,5,Resolved,3
REQ504658882649,20240601,,CLT019712504,ADV3302901,EMP02075976,Address Change,Client Portal/App,Low,3,,Escalated,
REQ263927317317,20231208,20231210,CLT835848612,ADV8481195,EMP27277472,Claim Inquiry,Email,Low,2,2,Resolved,5
REQ119614590933,20240212,,CLT695493026,,,Advisor Support,Call Centre,Low,2,,Escalated,
REQ886885660286,20240117,20240118,CLT627065232,ADV7331296,,Password Reset,Call Centre,Low,1,1,Resolved,3
REQ966708180254,20240922,,CLT544600432,ADV0528518,,Advisor Support,Call Centre,Low,2,,Escalated,
REQ113903747729,20241109,20241110,CLT229833768,ADV9473832,EMP68175819,Password Reset,Call Centre,Low,1,1,Resolved,4
REQ431377809995,20250825,20250826,CLT954279344,ADV2192139,EMP87686345,Advisor Support,Client Portal/App,Low,2,1,Resolved,
REQ109515029548,20240516,20240519,CLT059077959,,EMP35359829,Payment Issue,Call Centre,Low,2,3,Resolved,
REQ149602936513,20240416,20240418,CLT826486538,,,Coverage Question,Call Centre,High,2,2,Resolved,
REQ197819936949,20241125,20241127,CLT454531233,ADV2948605,,Payment Issue,Chat,Low,2,2,Resolved,3
REQ690240864502,20241210,,CLT317907845,ADV0545992,EMP54550121,Address Change,Email,Low,3,,Escalated,
REQ887245885489,20240327,,CLT155334110,,,Coverage Question,Call Centre,Medium,2,,Escalated,
REQ309811309834,20250314,20250314,CLT078054128,ADV9653463,,Password Reset,Client Portal/App,Low,1,0,Resolved,
REQ821652732172,20241121,20241123,CLT936084547,ADV2961815,EMP51969914,Coverage Question,Call Centre,Low,2,2,Resolved,4
REQ377003697851,20240308,20240308,CLT917183855,ADV0415549,,Advisor Support,Client Portal/App,Medium,2,0,Resolved,3
REQ624634945576,20230109,20230111,CLT184019182,ADV6863523,,Address Change,Advisor Portal,Low,3,2,Resolved,4
REQ076519659285,20250805,20250806,CLT022136967,ADV7942481,EMP40798748,Claim Inquiry,Client Portal/App,Medium,2,1,Resolved,4
REQ172862585666,20240116,20240117,CLT828845505,ADV9966141,,Claim Inquiry,Call Centre,Low,2,1,Resolved,5
REQ417470756193,20230523,,CLT209443938,ADV4086020,,Beneficiary Update,Call Centre,Low,5,,Pending,
REQ247370101746,20251220,20251221,CLT901892907,ADV1369982,EMP71374907,Advisor Support,Call Centre,Low,2,1,Resolved,5
REQ784448176677,20250825,,CLT965542366,ADV4590285,EMP75871044,Coverage Question,Call Centre,Low,2,,Escalated,
REQ853472078505,20240728,20240801,CLT882441035,,EMP80025341,Claim Inquiry,Email,Low,2,4,Resolved,
REQ411871952785,20250304,20250307,CLT761769288,ADV9781454,EMP09009180,Payment Issue,Advisor Portal,Low,2,3,Resolved,
REQ484141423785,20251001,20251014,CLT238004786,ADV5310360,,Appeal,Client Portal/App,Medium,10,13,Resolved,
REQ422240782038,20230317,20230320,CLT418309191,ADV8445715,EMP71991845,Address Change,Advisor Portal,Low,3,3,Resolved,
REQ427504066225,20250413,20250415,CLT915119477,,,Claim Inquiry,Advisor Portal,Low,2,2,Resolved,
REQ188658179379,20250803,,CLT227307346,,,Beneficiary Update,Chat,Low,5,,Pending,
REQ394321860061,20230625,20230629,CLT046950394,,EMP86270887,Password Reset,Chat,Low,1,4,Resolved,
REQ967805237786,20250716,20250716,CLT077364219,ADV3151962,EMP66725886,Coverage Question,Email,Low,2,0,Resolved,5
REQ869298985253,20231018,20231019,CLT436382758,ADV1556184,,Password Reset,Call Centre,Low,1,1,Resolved,5
REQ025041595152,20240606,20240607,CLT400429946,ADV5063155,,Coverage Question,Call Centre,Medium,2,1,Resolved,
REQ147268200199,20250228,20250302,CLT191897513,,,Coverage Question,Call Centre,Low,2,2,Resolved,5
REQ363021384263,20251211,20251212,CLT445770735,,EMP51730910,Coverage Question,Call Centre,Medium,2,1,Resolved,4
REQ691034356649,20250412,20250416,CLT247286263,ADV8714996,EMP10999865,Coverage Question,Call Centre,Medium,2,4,Resolved,5
REQ634126440081,20251109,20251110,CLT489440304,,EMP19240120,Coverage Question,Call Centre,Medium,2,1,Resolved,3
REQ098339688208,20230925,20230926,CLT402244537,,,Password Reset,Advisor Portal,Low,1,1,Resolved,5
REQ242767133578,20231007,,CLT941579220,ADV5996819,EMP01690616,Password Reset,Client Portal/App,Medium,1,,Escalated,
REQ822787731102,20250420,20250421,CLT371867822,ADV2977102,,Advisor Support,Call Centre,Low,2,1,Resolved,3
REQ148049746783,20250910,20250912,CLT495671485,,,Claim Inquiry,Client Portal/App,Low,2,2,Resolved,3
REQ370686464972,20250419,20250419,CLT883469787,ADV0750677,EMP85439619,Advisor Support,Client Portal/App,Medium,2,0,Resolved,
REQ566641611930,20241013,,CLT546619843,ADV3809811,EMP41923565,Plan Setup,Chat,Low,7,,Escalated,
REQ655358026998,20250801,20250802,CLT011920272,ADV9384912,,Claim Inquiry,Email,Medium,2,1,Resolved,3
REQ559799705313,20240807,,CLT770393852,,EMP75005611,Claim Inquiry,Call Centre,Medium,2,,Escalated,
REQ434558573297,20250323,20250326,CLT451752307,ADV8274365,,Coverage Question,Advisor Portal,Low,2,3,Resolved,4
REQ546065432619,20251207,20251212,CLT490099421,ADV6212923,,Address Change,Advisor Portal,Low,3,5,Resolved,
REQ820293784929,20240810,20240812,CLT497996203,ADV1738796,EMP79949566,Address Change,Call Centre,Low,3,2,Resolved,
REQ230678528254,20240510,20240513,CLT649692779,,,Address Change,Advisor Portal,Medium,3,3,Resolved,
REQ283194232958,20230521,,CLT503641168,ADV2948605,,Address Change,Advisor Portal,Low,3,,Escalated,
REQ037580469377,20230917,20230918,CLT787899078,,EMP27571824,Claim Inquiry,Email,Medium,2,1,Resolved,5
REQ106770531129,20250114,20250117,CLT835237819,ADV1084026,,Address Change,Client Portal/App,Low,3,3,Resolved,4
REQ065181063031,20230411,,CLT085274314,ADV3557368,,Claim Inquiry,Client Portal/App,Low,2,,Escalated,
REQ116968770781,20241108,20241108,CLT718497715,ADV0547866,EMP33017312,Password Reset,Chat,Medium,1,0,Resolved,
REQ858784411487,20240728,20240731,CLT090842596,ADV1176583,EMP35137215,Coverage Question,Call Centre,Low,2,3,Resolved,5
REQ336209097233,20250417,20250420,CLT890577151,ADV9316710,EMP54755399,Coverage Question,Chat,Low,2,3,Resolved,4
REQ221856216823,20250909,20250911,CLT391892199,ADV4720841,EMP23131070,Advisor Support,Advisor Portal,Low,2,2,Resolved,4
REQ015237789224,20250214,20250215,CLT838825737,ADV1934129,EMP33647431,Address Change,Chat,Low,3,1,Resolved,
REQ567359554643,20240512,20240516,CLT204137941,ADV4892901,EMP07675795,Coverage Question,Call Centre,Low,2,4,Resolved,4
REQ047148359253,20230213,20230217,CLT964533083,ADV0110156,,Address Change,Client Portal/App,Low,3,4,Resolved,4
REQ761887880699,20240403,,CLT756463384,ADV2039404,,Password Reset,Client Portal/App,Low,1,,Escalated,
REQ150362090095,20250620,,CLT003579692,,EMP53329642,Coverage Question,Chat,Low,2,,Escalated,
REQ453137723289,20230828,20230830,CLT697336449,ADV2263711,EMP62324534,Coverage Question,Call Centre,Medium,2,2,Resolved,
REQ466030288100,20240308,20240310,CLT087592917,ADV5754124,,Claim Inquiry,Call Centre,Low,2,2,Resolved,
REQ898457797880,20250502,20250509,CLT789705603,ADV8476677,,Plan Setup,Client Portal/App,Low,7,7,Resolved,4
REQ473147424028,20240810,,CLT858424122,ADV4737705,,Claim Inquiry,Call Centre,Medium,2,,Escalated,
REQ160532514854,20250719,20250719,CLT833936915,ADV2961811,,Password Reset,Call Centre,Low,1,0,Resolved,
REQ121411272569,20240302,20240303,CLT293597729,ADV6796533,,Advisor Support,Call Centre,Medium,2,1,Resolved,5
REQ451541494858,20230926,20230930,CLT352313947,,EMP83957878,Claim Inquiry,Client Portal/App,Low,2,4,Resolved,5
REQ323948490149,20231119,,CLT858642570,ADV5351871,EMP97630120,Password Reset,Call Centre,High,1,,Escalated,
REQ688428028807,20240214,20240215,CLT123968071,ADV3504359,EMP94186703,Coverage Question,Chat,Low,2,1,Resolved,4
REQ390386465816,20250524,20250527,CLT450757929,ADV2749559,EMP30716787,Password Reset,Call Centre,High,1,3,Resolved,4
REQ255695878156,20230208,,CLT866476148,ADV8283483,,Coverage Question,Email,Low,2,,Pending,
REQ570394145624,20250518,20250528,CLT586642296,ADV5673645,EMP77320992,Appeal,Email,Low,10,10,Resolved,5
REQ980817415431,20240617,,CLT956531687,ADV0144871,,Coverage Question,Advisor Portal,Low,2,,Pending,
REQ427956715707,20230702,20230704,CLT318886847,ADV3636739,,Coverage Question,Client Portal/App,Low,2,2,Resolved,
REQ297139869821,20240228,20240301,CLT871680651,,,Password Reset,Call Centre,Low,1,2,Resolved,
REQ142260896399,20231219,20231221,CLT006956222,ADV8746433,EMP66566074,Claim Inquiry,Call Centre,High,2,2,Resolved,
REQ027909655178,20251228,20251228,CLT336721049,ADV8967534,EMP33017312,Advisor Support,Client Portal/App,Low,2,0,Resolved,
REQ387116903943,20230902,,CLT345687382,,EMP97081762,Claim Inquiry,Call Centre,Low,2,,Escalated,
REQ624870787991,20250801,20250806,CLT066064105,ADV8283483,EMP02052757,Advisor Support,Chat,Low,2,5,Resolved,5
REQ864340723341,20251112,,CLT611438335,ADV8255683,EMP15448513,Claim Inquiry,Call Centre,Low,2,,Escalated,
REQ211657300438,20231119,,CLT842730519,ADV8588843,EMP69487327,Advisor Support,Email,Medium,2,,Pending,
REQ674466608267,20250922,20250923,CLT499010727,ADV4593858,EMP56632735,Advisor Support,Email,Low,2,1,Resolved,
REQ877388620187,20230420,20230426,CLT965671561,,,Plan Setup,Advisor Portal,Low,7,6,Resolved,
REQ290554305033,20241114,20241116,CLT183374406,,,Claim Inquiry,Chat,Medium,2,2,Resolved,5
REQ804520769468,20230106,,CLT978445290,,EMP95003718,Password Reset,Call Centre,Low,1,,Pending,
REQ112049629420,20251215,20251217,CLT574902672,,EMP98024150,Coverage Question,Advisor Portal,Low,2,2,Resolved,5
REQ563919886714,20241215,20241217,CLT900275544,ADV6156223,EMP45065004,Password Reset,Email,Medium,1,2,Resolved,
REQ521684287066,20250812,20250814,CLT395721376,ADV5800037,,Payment Issue,Client Portal/App,Medium,2,2,Resolved,3
REQ209451547096,20230704,20230706,CLT099320128,ADV6631350,,Coverage Question,Call Centre,Medium,2,2,Resolved,
REQ943957657893,20240621,20240621,CLT403163356,ADV7830378,,Claim Inquiry,Email,Low,2,0,Resolved,5
REQ927667750648,20230527,20230527,CLT122933890,,,Coverage Question,Call Centre,Low,2,0,Resolved,4
REQ911553177543,20250901,20250901,CLT515711188,ADV2921403,,Claim Inquiry,Call Centre,Low,2,0,Resolved,4
REQ968444785974,20240327,,CLT136435984,ADV2662402,,Claim Inquiry,Client Portal/App,Medium,2,,Escalated,
REQ714206134774,20230625,20230627,CLT093977412,ADV5416504,EMP70451236,Coverage Question,Chat,Low,2,2,Resolved,5
REQ177519573648,20230824,20230827,CLT041559345,ADV6535026,EMP04946277,Coverage Question,Advisor Portal,Medium,2,3,Resolved,3
REQ693321044750,20230201,20230207,CLT449943234,ADV3453747,EMP99703495,Beneficiary Update,Advisor Portal,Low,5,6,Resolved,3
REQ983311333349,20230526,20230528,CLT575703605,ADV3994951,EMP51845319,Advisor Support,Call Centre,Low,2,2,Resolved,
REQ362109826233,20251110,20251111,CLT408999960,ADV3224779,EMP57741986,Payment Issue,Client Portal/App,Low,2,1,Resolved,3
REQ835115009112,20240722,20240728,CLT158940857,,EMP39897373,Beneficiary Update,Email,Low,5,6,Resolved,4
REQ888157775887,20240921,20240922,CLT311388167,ADV1623438,,Claim Inquiry,Client Portal/App,Low,2,1,Resolved,
