PolicyID,ClientID,EmployerID,AdvisorID,ProductCode,PolicyStartDate,PolicyEndDate,PolicyStatus,PaymentMode,UnderwritingClass,PlanTier,SumAssured,PremiumOrRate
POL9566969746,CLT756383670,,,GB_HEALTH,2020-06-16,,Active,Monthly,,Single,,112.23
POL9464174725,CLT416815532,EMP24644915,ADV0396605,GRS_DC,2023-06-19,,Active,Annual,,,,0.73
POL7998405362,CLT389468126,,,GB_HEALTH,2021-12-11,,Active,Monthly,,Family,,191.95
POL8487952256,CLT154149818,EMP40509634,,IND_LIFE_PERM,2025-04-06,,Active,Monthly,Standard,,42436,40.03
POL7150741126,CLT719975420,,ADV2883533,IND_LIFE_PERM,2016-11-16,2025-04-11,Lapsed,Bi-Weekly,Rated,,32429,25.49
POL9931760395,CLT538428929,EMP67483516,ADV6059315,GB_DENTAL,2025-06-08,,Active,Monthly,,Single,,72.36
POL5260885893,CLT580943699,EMP41360280,ADV6467727,GB_HEALTH,2019-08-19,2025-02-18,Matured,Monthly,,Family,,199.45
POL1149071822,CLT593326951,EMP85251065,ADV0344897,GB_HEALTH,2022-09-03,,Active,Monthly,,Family,,202.27
POL5302291225,CLT516482251,,ADV6437009,IND_HEALTH,2015-07-06,,Active,Monthly,Standard,,121074,28.27
POL2961263485,CLT434779812,,ADV8481195,GB_DENTAL,2020-05-25,,Active,Monthly,,Single,,108.17
POL1645071077,CLT699830088,,ADV4567234,IND_LIFE_TERM,2025-09-24,,Active,Monthly,Standard,,65439,12.0
POL8855478093,CLT680047270,EMP24244057,ADV7276536,GRS_DC,2025-05-09,,Active,Bi-Weekly,,,,0.84
POL1353396862,CLT142511604,EMP76779446,ADV5202250,GB_DENTAL,2024-07-29,,Active,Monthly,,Single,,50.13
POL4533507049,CLT973082271,EMP68350744,ADV1467739,GB_HEALTH,2019-05-06,,Active,Monthly,,Family,,90.75
POL2203207057,CLT971534291,,,GB_STD,2019-01-07,,Active,Bi-Weekly,,Family,,170.25
POL7199814682,CLT856359835,,ADV0462046,GB_DENTAL,2025-02-10,,Active,Bi-Weekly,,Couple,,179.78
POL8950825471,CLT082246060,EMP12149574,ADV6487113,IND_LIFE_PERM,2020-04-07,,Active,Annual,Preferred,,135436,56.49
POL1381596113,CLT918372664,EMP31029592,ADV8232111,GB_HEALTH,2024-12-09,,Active,Monthly,,Couple,,120.1
POL7855312388,CLT275350871,EMP76485442,ADV4621030,GB_DENTAL,2023-10-28,,Active,Monthly,,Single,,89.43
POL5445794999,CLT857509926,,,IND_LIFE_TERM,2016-02-15,,Active,Monthly,Standard,,92236,12.0
POL0691903923,CLT103502689,,ADV5152685,GB_LTD,2016-07-16,,Active,Annual,,Single,,82.65
POL2577505905,CLT244649942,,,GB_STD,2019-12-24,,Active,Monthly,,Couple,,76.44
POL1546441468,CLT823714601,EMP18763346,ADV3151962,GB_DENTAL,2025-08-30,,Active,Monthly,,Family,,272.81
POL8576086779,CLT002528939,,ADV5063155,GB_LTD,2016-04-07,,Active,Bi-Weekly,,Single,,76.62
POL4010038598,CLT897299285,EMP56761914,,GRS_RRSP,2024-04-28,,Active,Monthly,,,,0.69
POL3737562383,CLT144352928,,ADV8962924,GB_STD,2016-10-02,,Active,Monthly,,Family,,128.93
POL6979652559,CLT570154792,EMP04128718,ADV4626663,GRS_DC,2024-07-30,,Active,Monthly,,,,0.74
POL1727526493,CLT019907851,,,GB_HEALTH,2020-04-12,,Active,Annual,,Family,,173.15
POL9647082691,CLT244518544,,ADV4338714,GB_STD,2017-08-04,,Active,Monthly,,Single,,87.88
POL6548310820,CLT994047901,EMP90222480,ADV4894870,GB_DENTAL,2022-10-05,,Active,Monthly,,Single,,85.22
POL4816650638,CLT357571252,,,GB_DENTAL,2021-12-15,,Active,Monthly,,Single,,105.73
POL6610259373,CLT212691218,EMP62335373,,GB_HEALTH,2016-01-12,,Active,Monthly,,Single,,169.6
POL8925924813,CLT941275326,EMP41923565,ADV0110156,IND_LIFE_TERM,2019-06-15,2023-08-12,Lapsed,Monthly,Simplified,,54348,30.76
POL0109255640,CLT213884166,EMP07352330,,GB_HEALTH,2019-02-17,,Active,Monthly,,Single,,103.29
POL8406326996,CLT575039948,EMP49219104,ADV4098157,GB_DENTAL,2021-07-28,,Active,Monthly,,Family,,215.56
POL5600543655,CLT852564138,EMP86171599,ADV2783919,IND_LIFE_TERM,2022-10-02,,Active,Monthly,Simplified,,89144,14.74
POL0022069317,CLT963828942,EMP56988634,ADV2856165,GB_DENTAL,2018-10-06,,Active,Bi-Weekly,,Family,,202.72
POL7099287701,CLT222269487,,ADV9441878,GB_DENTAL,2023-02-01,,Active,Bi-Weekly,,Family,,234.44
POL8808867034,CLT815958030,EMP75005611,ADV6165307,IND_LIFE_PERM,2017-01-20,,Active,Bi-Weekly,Simplified,,73343,52.87
POL7393046575,CLT312883143,,ADV9550208,GB_DENTAL,2015-06-16,,Active,Annual,,Single,,106.89
POL4061603109,CLT486786650,,,GB_STD,2019-10-09,,Active,Monthly,,Single,,87.33
POL5026134337,CLT273870020,,,IND_LIFE_TERM,2018-11-18,,Active,Monthly,Standard,,83967,29.75
POL2148484472,CLT570944240,,ADV5653787,GB_LTD,2025-04-27,,Active,Annual,,Couple,,137.15
POL1083895390,CLT679972869,EMP30034718,ADV6801368,GB_HEALTH,2016-03-25,,Active,Monthly,,Family,,192.19
POL6268118607,CLT828182799,,,GB_HEALTH,2020-04-20,,Active,Monthly,,Single,,113.85
POL4792795889,CLT312375401,,ADV4336441,GB_DENTAL,2016-02-20,,Active,Monthly,,Single,,67.92
POL2496673213,CLT062622122,EMP93439333,ADV2360049,IND_LIFE_PERM,2024-08-06,,Active,Monthly,Rated,,76672,64.08
POL8831105850,CLT501751672,,ADV1258167,IND_LIFE_PERM,2024-01-08,,Active,Monthly,Preferred,,138771,56.2
POL0792160817,CLT764722479,,ADV6082853,IND_LIFE_TERM,2018-09-17,,Active,Monthly,Rated,,53451,22.07
POL9571459660,CLT085914512,,ADV0707127,IND_LIFE_TERM,2019-03-13,2023-04-19,Lapsed,Monthly,Rated,,48807,20.53
POL7342799526,CLT536415693,EMP48681051,ADV0754919,GB_DENTAL,2018-10-02,,Active,Monthly,,Single,,74.51
POL3636361976,CLT528668021,EMP09266481,,GB_LTD,2016-03-22,,Active,Monthly,,Single,,25.0
POL9205912829,CLT987746273,,ADV8206610,GB_STD,2018-01-09,,Active,Monthly,,Family,,320.0
POL9272211609,CLT086274704,,,GB_STD,2024-10-18,,Active,Monthly,,Single,,89.21
POL3089812453,CLT723828665,EMP84058941,,WEALTH_SEG,2024-07-21,,Active,Monthly,,,,0.63
POL5908582097,CLT477807289,EMP64849956,ADV0818108,GB_DENTAL,2025-08-09,,Active,Annual,,Single,,119.34
POL7733101524,CLT809914258,,ADV1220760,GB_HEALTH,2020-10-06,,Active,Bi-Weekly,,Family,,118.32
POL2841475233,CLT443527618,,,GRS_RRSP,2022-04-09,,Active,Monthly,,,,0.57
POL1960105387,CLT537242252,EMP31392821,ADV6165307,GB_DENTAL,2024-02-07,,Active,Annual,,Single,,94.56
POL8992257661,CLT187733855,EMP82231138,ADV4930669,GRS_RRSP,2016-04-23,,Active,Bi-Weekly,,,,0.64
POL2978100910,CLT823714601,EMP18763346,ADV3151962,GB_DENTAL,2021-01-14,,Active,Bi-Weekly,,Single,,107.75
POL2379194812,CLT600587651,EMP35017365,,GB_DENTAL,2015-09-16,2019-04-30,Cancelled,Monthly,,Couple,,97.41
POL0793586688,CLT707975977,EMP17567986,ADV5673645,GB_DENTAL,2017-06-05,,Active,Monthly,,Single,,72.11
POL3902698450,CLT581381228,EMP56325343,ADV5025496,GRS_DC,2021-09-15,,Active,Monthly,,,,0.31
POL8903331843,CLT637594694,,ADV0415549,GB_LTD,2020-04-20,2018-06-11,Cancelled,Monthly,,Single,,113.39
POL3560177478,CLT510511390,EMP40349959,ADV3809811,IND_LIFE_TERM,2024-08-07,,Active,Monthly,Preferred,,67955,16.79
POL2248755949,CLT331165519,,ADV7284447,GB_DENTAL,2017-01-31,2022-08-19,Cancelled,Monthly,,Single,,94.68
POL9969920341,CLT199704296,EMP52372557,ADV0110156,GB_DENTAL,2016-12-11,,Active,Monthly,,Couple,,107.39
POL8415734130,CLT655597471,EMP56632735,,GB_HEALTH,2024-04-09,,Active,Bi-Weekly,,Couple,,163.73
POL2208634457,CLT257332360,EMP50395950,,GB_DENTAL,2020-10-07,2020-05-19,Lapsed,Bi-Weekly,,Single,,89.69
POL8320007979,CLT685482241,EMP35682394,,GB_HEALTH,2023-12-21,,Active,Monthly,,Single,,105.11
POL6587123805,CLT266861939,,ADV3648267,GB_DENTAL,2018-05-03,,Active,Bi-Weekly,,Single,,101.23
POL5526937279,CLT382653407,,ADV9373984,GB_DENTAL,2025-04-27,,Active,Monthly,,Single,,88.87
POL8149365966,CLT225814288,EMP31029592,ADV4508608,GB_HEALTH,2018-04-30,,Active,Monthly,,Single,,86.85
POL2470455184,CLT813082551,EMP34850044,ADV3250205,GB_DENTAL,2016-02-09,,Active,Monthly,,Family,,229.23
POL3994986683,CLT820132515,,,GB_HEALTH,2021-11-18,2023-12-27,Lapsed,Monthly,,Family,,180.77
POL7470760830,CLT377638782,,,GB_LTD,2025-05-29,,Active,Bi-Weekly,,Single,,100.08
POL9854457503,CLT216269749,,,GB_LTD,2015-08-20,2019-03-25,Lapsed,Monthly,,Couple,,126.19
POL5053837139,CLT955422440,,,GB_DENTAL,2018-01-20,2018-10-31,Matured,Bi-Weekly,,Single,,43.97
POL4905638708,CLT619922566,EMP54097599,ADV7580942,IND_LIFE_TERM,2016-01-01,,Active,Monthly,Rated,,78628,28.31
POL1872568069,CLT957314547,EMP41839385,ADV8437564,GB_HEALTH,2021-07-09,,Active,Bi-Weekly,,Single,,80.02
POL8688925960,CLT118521870,EMP02503190,,GB_HEALTH,2019-03-24,,Active,Monthly,,Family,,242.43
POL5745152961,CLT939220498,,ADV5699558,GB_HEALTH,2022-06-02,,Active,Bi-Weekly,,Single,,95.19
POL8983602916,CLT649947044,EMP19877503,,GB_DENTAL,2015-07-21,,Active,Monthly,,Single,,99.46
POL4290035335,CLT166187332,,ADV9410814,GB_DENTAL,2017-06-14,,Active,Monthly,,Single,,101.7
POL2776065142,CLT331762907,EMP79949566,ADV6522762,WEALTH_SEG,2024-07-09,,Active,Bi-Weekly,,,,0.68
POL2825869446,CLT380981559,,ADV4724778,IND_LIFE_TERM,2024-01-09,,Active,Monthly,Standard,,85044,14.54
POL0626691545,CLT972363973,,,IND_LIFE_TERM,2025-10-11,,Active,Monthly,Preferred,,66170,15.87
POL7198806451,CLT785218195,,ADV7032682,GRS_RRSP,2015-01-27,,Active,Annual,,,,0.52
POL3591247239,CLT947333184,EMP24048768,ADV4251680,GRS_DC,2022-01-01,,Active,Monthly,,,,0.74
POL0016303796,CLT063074660,EMP91461336,ADV3782165,GB_DENTAL,2019-11-06,,Active,Monthly,,Couple,,128.57
POL5479793522,CLT627065232,,ADV7331296,IND_LIFE_PERM,2018-08-21,,Active,Annual,Simplified,,77106,56.38
POL0772841157,CLT529629760,EMP41923565,ADV4476194,GRS_DC,2015-01-12,,Active,Bi-Weekly,,,,0.52
POL2447019201,CLT795050939,,,GB_LTD,2025-11-08,,Active,Bi-Weekly,,Family,,138.09
POL6956420802,CLT782680225,EMP14565395,,GB_HEALTH,2023-09-10,,Active,Annual,,Single,,94.94
POL7607104629,CLT861249668,EMP83435141,ADV6090391,GB_HEALTH,2015-09-23,,Active,Monthly,,Family,,125.85
POL1549962101,CLT758533591,EMP01221917,ADV1794849,IND_LIFE_TERM,2015-11-11,,Active,Bi-Weekly,Preferred,,89086,36.19
POL5703933764,CLT528979317,EMP69412871,ADV5386661,GB_HEALTH,2022-04-10,2023-03-19,Lapsed,Monthly,,Couple,,50.61
POL2833810583,CLT739081234,,ADV8476677,GB_DENTAL,2021-06-15,,Active,Bi-Weekly,,Family,,219.99
POL0104519900,CLT424913962,EMP53329642,,GRS_DC,2025-06-09,,Active,Monthly,,,,0.2
POL9461151756,CLT601635973,EMP54755399,ADV0924068,GB_DENTAL,2022-07-31,,Active,Bi-Weekly,,Single,,38.96
POL6152229772,CLT811538032,,ADV1740281,GB_HEALTH,2025-09-14,,Active,Monthly,,Family,,177.55
POL2938022610,CLT289936800,,ADV3360056,GB_STD,2025-07-18,,Active,Monthly,,Family,,128.79
POL0972651379,CLT461485604,EMP71463009,ADV5996102,GB_HEALTH,2019-07-17,,Active,Monthly,,Couple,,166.08
POL4679248522,CLT841726431,EMP19971006,ADV0110156,GB_HEALTH,2017-04-28,,Active,Monthly,,Single,,82.39
POL0856700784,CLT898713312,EMP12210954,,GB_HEALTH,2016-09-21,,Active,Annual,,Single,,116.69
POL9413257875,CLT600272828,,,GB_DENTAL,2020-10-23,,Active,Monthly,,Single,,93.1
POL6822186724,CLT955961792,,ADV4355340,GRS_DC,2020-02-28,,Active,Monthly,,,,0.74
POL1840342483,CLT683579747,EMP13690789,ADV4251680,IND_LIFE_TERM,2021-02-26,,Active,Monthly,Rated,,115363,38.24
POL7233729665,CLT258976646,EMP36784932,,GB_HEALTH,2021-04-01,,Active,Bi-Weekly,,Single,,119.67
POL7719940224,CLT313203017,,ADV8503800,IND_HEALTH,2023-02-20,2022-01-24,Lapsed,Monthly,Standard,,75910,24.32
POL2773682567,CLT552663347,,,GB_DENTAL,2016-11-15,,Active,Bi-Weekly,,Family,,262.67
POL5173565654,CLT211774891,EMP03352443,ADV5699558,WEALTH_SEG,2025-04-22,,Active,Monthly,,,,0.55
POL4042318949,CLT682835831,EMP88826615,ADV3488583,GB_STD,2021-07-03,,Active,Bi-Weekly,,Single,,66.47
POL8798567353,CLT726443877,,ADV5379233,GB_HEALTH,2021-11-01,2018-08-30,Matured,Bi-Weekly,,Couple,,106.94
POL2653756236,CLT964533083,,ADV0110156,GB_STD,2025-03-09,,Active,Monthly,,Family,,223.49
POL5457768684,CLT117078616,EMP26174769,ADV1914468,IND_LIFE_PERM,2022-04-28,2023-06-03,Lapsed,Annual,Preferred,,25000,14.31
POL2089533971,CLT899402001,,ADV3453747,GB_HEALTH,2023-07-24,,Active,Monthly,,Family,,159.1
POL0187984713,CLT140304449,EMP77348517,ADV8455100,IND_LIFE_TERM,2018-07-24,2025-02-11,Lapsed,Monthly,Rated,,68300,23.43
POL6937250306,CLT883962816,EMP39545726,,GB_HEALTH,2017-11-04,,Active,Monthly,,Single,,96.61
POL3562771344,CLT536415693,EMP48681051,ADV0754919,GB_DENTAL,2015-11-22,,Active,Monthly,,Single,,97.49
POL0291548805,CLT069593241,EMP23131070,ADV5878682,GB_HEALTH,2023-09-11,2020-07-22,Lapsed,Monthly,,Family,,212.97
POL1493631168,CLT364232752,,ADV1956287,GB_LTD,2023-04-06,,Active,Monthly,,Single,,97.38
POL4581473133,CLT832573048,EMP24337297,ADV0463380,GB_DENTAL,2017-04-15,,Active,Monthly,,Single,,59.05
POL1536301686,CLT169834030,EMP93889385,ADV2883533,GB_STD,2024-07-09,,Active,Monthly,,Single,,91.71
POL9859733422,CLT362602267,,ADV5968997,GB_DENTAL,2021-09-21,,Active,Monthly,,Single,,88.37
POL4384876660,CLT049864947,,ADV5876819,GB_HEALTH,2022-08-03,,Active,Bi-Weekly,,Family,,175.36
POL6515038078,CLT725010010,,ADV1738796,GB_LTD,2023-01-16,,Active,Monthly,,Single,,73.99
POL8309200187,CLT266861939,,ADV3648267,GB_LTD,2020-07-26,,Active,Monthly,,Couple,,207.56
POL6208349996,CLT161649378,EMP15533848,,IND_LIFE_TERM,2021-12-06,,Active,Monthly,Preferred,,32472,12.0
POL1939801036,CLT133744009,EMP52372557,,IND_LIFE_PERM,2025-10-19,,Active,Monthly,Preferred,,170099,75.66
POL6914759573,CLT751274081,,,GB_LTD,2024-12-28,,Active,Bi-Weekly,,Family,,154.92
POL1461812982,CLT250153402,EMP18999841,ADV6638018,IND_LIFE_PERM,2022-10-30,,Active,Annual,Standard,,59877,27.83
POL0004102790,CLT832573048,EMP24337297,ADV0463380,GB_DENTAL,2024-07-14,,Active,Annual,,Family,,183.45
POL5786972700,CLT990146422,EMP30283071,ADV1956036,GB_HEALTH,2023-05-24,2023-02-01,Lapsed,Monthly,,Family,,180.75
POL8607919214,CLT837704067,EMP93439333,ADV3628937,GB_DENTAL,2016-01-13,,Active,Monthly,,Couple,,182.06
POL7477935554,CLT683888938,,ADV5996819,GB_HEALTH,2021-05-02,,Active,Monthly,,Family,,191.08
POL1559406524,CLT674687507,EMP43155042,ADV4219528,GB_HEALTH,2024-07-02,,Active,Monthly,,Family,,236.92
POL2001253468,CLT829653379,,,GB_LTD,2015-10-13,2024-04-01,Lapsed,Bi-Weekly,,Family,,250.08
POL9779841008,CLT479835050,EMP10667948,,GB_LTD,2025-09-28,,Active,Monthly,,Single,,66.46
POL7271693572,CLT707489719,EMP57162254,ADV2223003,IND_LIFE_TERM,2022-08-14,,Active,Monthly,Rated,,25000,12.0
POL6032764160,CLT113731120,,ADV2241859,GB_HEALTH,2019-02-28,,Active,Monthly,,Family,,181.76
POL2486766338,CLT632502596,,,IND_LIFE_TERM,2023-04-06,,Active,Monthly,Preferred,,73437,14.87
POL4963664687,CLT786697077,,ADV0547866,IND_LIFE_PERM,2021-09-08,2022-05-26,Lapsed,Monthly,Simplified,,120502,48.95
POL1496214373,CLT588817908,EMP12210954,ADV5725706,GB_DENTAL,2021-06-21,,Active,Monthly,,Family,,201.16
POL8731706525,CLT096727167,,ADV1088007,WEALTH_SEG,2020-04-27,,Active,Monthly,,,,0.19
POL2460939612,CLT023923239,,ADV9966141,GB_HEALTH,2024-04-26,,Active,Bi-Weekly,,Couple,,157.8
POL9306826536,CLT648035467,EMP67483516,ADV0672118,GB_DENTAL,2016-09-27,,Active,Monthly,,Single,,72.73
POL7754535377,CLT655823466,EMP73758398,ADV3557368,GB_DENTAL,2015-09-24,,Active,Monthly,,Single,,81.46
POL6139605224,CLT224815414,,ADV0141358,GB_HEALTH,2025-05-12,,Active,Monthly,,Single,,25.0
POL6926686430,CLT323256263,EMP00552206,ADV9568777,GB_DENTAL,2023-11-26,,Active,Monthly,,Family,,158.74
POL1401908176,CLT080562753,EMP55793416,ADV2980924,GB_DENTAL,2018-10-18,,Active,Monthly,,Single,,89.69
POL0676789299,CLT471644740,,ADV3414672,GB_LTD,2020-03-07,2024-05-14,Lapsed,Monthly,,Couple,,201.09
POL8307825587,CLT252787082,EMP01221917,ADV2241859,GB_HEALTH,2021-07-25,2025-12-10,Lapsed,Bi-Weekly,,Single,,59.24
POL0388842977,CLT057787481,,ADV5351871,IND_LIFE_TERM,2021-08-22,2022-10-20,Cancelled,Monthly,Standard,,84648,28.4
POL8760343898,CLT707602840,EMP73963062,ADV4676687,GB_DENTAL,2020-07-14,,Active,Monthly,,Single,,135.42
POL5566685560,CLT834875425,EMP67718535,,GB_DENTAL,2025-01-29,,Active,Monthly,,Single,,77.57
POL6589793913,CLT580829730,,ADV1828054,GB_HEALTH,2020-11-26,,Active,Monthly,,Couple,,130.05
POL1506241017,CLT677374312,,ADV0280549,GB_HEALTH,2022-10-01,,Active,Bi-Weekly,,Family,,172.45
POL7618036468,CLT532917594,EMP17087968,ADV1168369,IND_LIFE_TERM,2015-10-10,,Active,Monthly,Standard,,166236,42.0
POL9075785132,CLT881965323,,,GB_HEALTH,2021-12-20,,Active,Monthly,,Family,,258.34
POL0060086459,CLT819198440,EMP63903139,,IND_HEALTH,2025-11-04,,Active,Monthly,Standard,,105185,19.98
POL8425406337,CLT016699885,,,GB_DENTAL,2018-06-28,,Active,Monthly,,Couple,,99.42
POL4582104012,CLT858485015,EMP95627864,,GB_HEALTH,2023-04-07,2024-07-13,Matured,Monthly,,Couple,,160.46
POL8516234457,CLT473430016,EMP09151978,ADV8206610,GB_LTD,2016-05-22,,Active,Monthly,,Family,,87.5
POL9089852216,CLT164675536,EMP23153744,,GB_LTD,2018-07-26,,Active,Monthly,,Couple,,167.29
POL3425778544,CLT794456720,,ADV2171045,GB_STD,2018-07-15,,Active,Bi-Weekly,,Single,,52.3
POL9496159479,CLT268748399,EMP97630120,ADV0754919,GB_STD,2018-03-19,,Active,Monthly,,Single,,82.77
POL7541099701,CLT508376721,EMP40509634,ADV3492932,GB_HEALTH,2016-01-12,,Active,Monthly,,Couple,,129.9
POL8524999048,CLT374962115,EMP48247088,ADV5281656,GB_HEALTH,2024-02-23,,Active,Monthly,,Single,,78.36
POL9380835784,CLT297473837,EMP58940217,,GB_DENTAL,2021-02-07,,Active,Annual,,Single,,91.84
POL7691787671,CLT309402545,,ADV9373984,IND_LIFE_TERM,2015-02-14,,Active,Annual,Rated,,90867,12.0
POL5740365188,CLT678149802,,ADV7984705,GRS_DC,2015-11-03,,Active,Monthly,,,,0.43
POL6023126746,CLT878657622,,,GB_HEALTH,2017-11-13,,Active,Monthly,,Single,,101.26
POL8100516720,CLT221601962,,,GB_STD,2016-05-09,2019-07-21,Lapsed,Monthly,,Family,,199.41
POL6916338279,CLT683478048,,ADV9690642,GB_STD,2023-06-30,2022-02-17,Cancelled,Annual,,Single,,100.16
POL3499248583,CLT329766328,EMP27571824,ADV6522762,GB_DENTAL,2024-04-05,,Active,Monthly,,Family,,187.62
POL8592084584,CLT642581289,,,IND_LIFE_PERM,2020-02-17,,Active,Monthly,Simplified,,254381,62.06
POL7279813508,CLT454110696,,ADV3463969,GB_HEALTH,2020-11-07,,Active,Bi-Weekly,,Single,,40.93
POL5050487391,CLT425310761,,ADV1843067,GB_STD,2018-11-26,,Active,Monthly,,Family,,189.55
POL8612502269,CLT608673077,,,GB_HEALTH,2019-01-26,,Active,Monthly,,Single,,56.99
POL8857762002,CLT359955447,EMP57611719,ADV5878682,GB_STD,2022-01-08,,Active,Monthly,,Couple,,84.46
POL3700975244,CLT727379481,,,GB_STD,2025-07-15,,Active,Monthly,,Single,,89.39
POL6197911735,CLT962711339,EMP74901923,ADV7137575,IND_LIFE_TERM,2025-08-03,,Active,Bi-Weekly,Preferred,,108028,29.66
POL3571744505,CLT982704560,EMP55793416,,WEALTH_SEG,2018-03-03,,Active,Monthly,,,,0.65
POL7199073181,CLT776225149,,,IND_LIFE_TERM,2021-04-21,,Active,Bi-Weekly,Standard,,96404,12.0
POL7270046245,CLT428199255,,ADV8101840,GB_HEALTH,2024-10-01,,Active,Monthly,,Single,,127.54
POL0454284155,CLT411749193,,,IND_HEALTH,2015-05-02,,Active,Annual,Standard,,107674,34.49
POL7310076639,CLT329092889,,ADV2846008,IND_LIFE_PERM,2020-02-26,2025-10-29,Cancelled,Bi-Weekly,Standard,,343337,204.25
POL7733427609,CLT146000045,,,GB_LTD,2019-08-02,,Active,Monthly,,Couple,,164.26
POL6624095803,CLT379149546,,,GB_HEALTH,2017-11-12,2022-11-15,Matured,Annual,,Family,,94.52
POL7797189261,CLT110320643,,ADV0118157,GRS_DC,2021-12-08,,Active,Monthly,,,,0.78
POL8870618244,CLT852564138,EMP86171599,ADV2783919,GB_HEALTH,2015-12-09,,Active,Monthly,,Family,,128.48
POL6781841699,CLT283813603,,,GRS_RRSP,2018-10-11,2025-04-17,Cancelled,Monthly,,,,0.42
POL9790396856,CLT587921389,,,GB_HEALTH,2018-07-10,,Active,Monthly,,Family,,111.51
POL7602284595,CLT224815414,,ADV0141358,GB_HEALTH,2019-05-29,,Active,Annual,,Single,,112.5
POL9857668682,CLT716571542,EMP86989228,ADV5854985,WEALTH_SEG,2021-06-01,,Active,Monthly,,,,0.26
POL3258299134,CLT848275591,,ADV4338714,GB_HEALTH,2018-01-08,,Active,Monthly,,Family,,164.77
POL5484374472,CLT584508272,EMP29499957,,IND_LIFE_TERM,2015-02-12,,Active,Monthly,Simplified,,99397,12.0
POL9132620118,CLT303595281,,ADV4617170,IND_LIFE_TERM,2020-11-27,2023-11-16,Lapsed,Bi-Weekly,Standard,,94350,12.0
POL9112612434,CLT189572474,EMP46648507,ADV3878818,GB_STD,2020-05-23,,Active,Monthly,,Family,,118.75
POL2656504069,CLT638196143,EMP71200250,,GB_DENTAL,2021-03-20,,Active,Monthly,,Single,,87.68
POL1149708391,CLT151440803,,ADV1577933,GB_LTD,2021-05-05,,Active,Monthly,,Single,,93.55
POL4277604710,CLT625578186,EMP77383092,,IND_LIFE_TERM,2021-02-16,,Active,Monthly,Rated,,287421,82.26
POL1477132756,CLT646776979,EMP78225547,,IND_LIFE_PERM,2024-02-02,,Active,Monthly,Rated,,139754,57.99
POL0029309797,CLT783960075,EMP46892960,ADV4492250,GRS_DC,2015-08-22,,Active,Monthly,,,,0.85
POL3972148240,CLT950023805,EMP85412953,ADV1794849,GB_DENTAL,2017-10-06,,Active,Monthly,,Couple,,139.51
POL0344116438,CLT721737410,,,GB_HEALTH,2019-01-13,2021-08-13,Matured,Bi-Weekly,,Single,,65.31
POL2674673345,CLT480079019,,,GB_HEALTH,2020-02-18,,Active,Monthly,,Family,,196.21
POL9222610189,CLT756017615,,,GB_STD,2021-08-19,,Active,Monthly,,Single,,60.99
POL8870777028,CLT814494476,EMP11442217,ADV0818108,IND_HEALTH,2022-08-02,,Active,Bi-Weekly,Standard,,59311,12.0
POL1005327745,CLT457200800,EMP61712892,ADV1029692,GB_HEALTH,2016-03-10,,Active,Monthly,,Couple,,189.81
POL9972547057,CLT162249980,EMP48004357,ADV5416504,GB_STD,2025-02-07,,Active,Monthly,,Single,,102.58
POL7158281491,CLT830982593,EMP07885696,ADV2961815,IND_LIFE_TERM,2019-07-10,,Active,Annual,Standard,,26760,12.0
POL6924197419,CLT492307504,EMP76485442,ADV0545992,GB_DENTAL,2021-08-09,,Active,Monthly,,Single,,124.0
POL6838917108,CLT070754608,EMP86661725,,GB_HEALTH,2024-02-07,,Active,Monthly,,Single,,68.42
POL3165907386,CLT737279556,,,IND_LIFE_TERM,2016-05-31,,Active,Monthly,Preferred,,141308,52.02
POL4617989140,CLT961137772,,,GB_HEALTH,2025-11-07,,Active,Monthly,,Family,,259.26
POL4953843665,CLT731773970,EMP57846596,ADV8476677,GB_HEALTH,2023-11-29,,Active,Bi-Weekly,,Single,,95.96
POL3612544828,CLT229783119,EMP24644915,ADV4626663,GB_HEALTH,2015-05-18,,Active,Monthly,,Single,,92.13
POL5991775515,CLT468415063,EMP14118728,,GB_HEALTH,2018-06-21,,Active,Monthly,,Family,,242.04
POL8903018929,CLT802209830,EMP59356182,,GB_DENTAL,2019-12-12,2023-12-14,Lapsed,Monthly,,Family,,300.01
POL4949086743,CLT169591957,,,GB_STD,2018-08-18,,Active,Annual,,Single,,91.15
POL4421739643,CLT513167036,,ADV1477178,IND_LIFE_TERM,2017-05-18,,Active,Monthly,Rated,,65160,13.04
POL7718131857,CLT786759242,,ADV6796533,GB_HEALTH,2021-07-27,,Active,Monthly,,Family,,179.29
POL1751917765,CLT443154058,EMP37831815,,GB_STD,2022-03-06,,Active,Monthly,,Single,,64.72
POL5933890621,CLT073612704,,ADV1956287,GB_HEALTH,2017-10-30,,Active,Monthly,,Family,,228.59
POL3550774912,CLT047253614,,,GB_HEALTH,2018-07-26,,Active,Monthly,,Couple,,212.62
POL8359502949,CLT888104001,EMP69769493,,GB_HEALTH,2015-06-19,,Active,Bi-Weekly,,Couple,,177.12
POL9673239985,CLT834430352,EMP72786396,ADV5569700,IND_LIFE_PERM,2016-10-27,,Active,Annual,Simplified,,82059,49.74
POL2086697197,CLT681096293,EMP60553980,ADV2980924,GB_DENTAL,2016-05-14,,Active,Monthly,,Family,,135.55
POL7898403175,CLT932731592,,ADV7984705,GB_HEALTH,2016-09-19,2019-06-22,Lapsed,Monthly,,Family,,170.43
POL5322451633,CLT526321302,,,GB_DENTAL,2015-01-04,2022-03-26,Lapsed,Monthly,,Couple,,147.09
